name	rank	relative_path	size_bytes	char_count	sha1	is_text
nodeids	2	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/.pytest_cache/v/cache/nodeids	4174		b0f4c99d56a5b5d6e692d0c9c98e4dbbdcad3092	False
memory_ledger.db	1	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/CIEL_MEMORY_SYSTEM/TSM/ledger/memory_ledger.db	12288		f58e691ea5ed45c52146e76cc928d6f1ea9ceac3	False
memory_ledger.db	2	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/CIEL_MEMORY_SYSTEM/TSM/ledger/memory_ledger.db	12288		2ca7a48686cdba3e501fb4ce8dfb23050bbc777a	False
orchestrator.py	1	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/memory/orchestrator.py	17533	17532	c315cb08dd343d78e509af75d8bf61549aa0a126	True
orchestrator.py	2	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/TODO/vocabulary/orchestrator.py	16872	16848	8a384dcd5f6e0e1b5c96170afe085fea6c91676b	True
orchestrator.py	3	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/vocabulary/orchestrator.py	16764	16740	b48f3ef405751c2f84c44fa4218c5b11650e5907	True
orchestrator.py	4	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/memory/monolith/orchestrator.py	5543	5524	63d04f715d16ded55b16a498048c98e3b3b7a635	True
orchestrator.py	5	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/cognition/orchestrator.py	2506	2497	4272e1bee04a55c32030dc72fec31a7eef0dffb9	True
base.py	1	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/memory/base.py	9278	9254	6b2dda5ad4569eda4b155eb5f378b4525edfd461	True
base.py	2	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/core/base.py	712	711	4ad5c625d04f99f2b0785a4cecc992fbf09919ec	True
test_gguf_pipeline.py	1	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/vocabulary/test_gguf_pipeline.py	12256	12168	2fb1ed2c4afae3dfcce8a3019ffd533e11f5a422	True
test_gguf_pipeline.py	2	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/TODO/vocabulary/test_gguf_pipeline.py	12256	12168	2fb1ed2c4afae3dfcce8a3019ffd533e11f5a422	True
planetary_archetypes.py	1	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/vocabulary/planetary_archetypes.py	8523	8475	6072acf92b042f3ab0d78d6d44d06a1b13003a2c	True
planetary_archetypes.py	2	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/TODO/vocabulary/planetary_archetypes.py	8523	8475	6072acf92b042f3ab0d78d6d44d06a1b13003a2c	True
field_dynamics.py	1	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/vocabulary/field_dynamics.py	12223	12136	fec7ba6f8072f091dec5f6cd95f86d7b75f39c1a	True
field_dynamics.py	2	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/TODO/vocabulary/field_dynamics.py	12223	12136	fec7ba6f8072f091dec5f6cd95f86d7b75f39c1a	True
core_concepts.py	1	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/vocabulary/core_concepts.py	22345	22166	2248742eaef232717d6297ae51c9fc66a0815ceb	True
core_concepts.py	2	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/TODO/vocabulary/core_concepts.py	22345	22166	2248742eaef232717d6297ae51c9fc66a0815ceb	True
demo_core_concepts.py	1	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/vocabulary/demo_core_concepts.py	7990	7924	98f6faa531df119aaa01831e9e5163bfa6cde806	True
demo_core_concepts.py	2	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/TODO/vocabulary/demo_core_concepts.py	7990	7924	98f6faa531df119aaa01831e9e5163bfa6cde806	True
extended_concepts.py	1	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/vocabulary/extended_concepts.py	8453	8445	63a756a5c53f1da9876bc30c0c64e6e9fbe96268	True
extended_concepts.py	2	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/TODO/vocabulary/extended_concepts.py	8453	8445	63a756a5c53f1da9876bc30c0c64e6e9fbe96268	True
transcendent.py	1	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/vocabulary/transcendent.py	9504	9483	57c7eef2fed7cd852b55fe7852ed6c2b28bcdc55	True
transcendent.py	2	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/TODO/vocabulary/transcendent.py	9504	9483	57c7eef2fed7cd852b55fe7852ed6c2b28bcdc55	True
COMPLETE_DOCUMENTATION.md	1	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/vocabulary/COMPLETE_DOCUMENTATION.md	9731	9535	478ea7acb6488207cdded0078ab1792c79cf6205	True
COMPLETE_DOCUMENTATION.md	2	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/TODO/vocabulary/COMPLETE_DOCUMENTATION.md	9731	9535	478ea7acb6488207cdded0078ab1792c79cf6205	True
test_comprehensive.py	1	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/vocabulary/test_comprehensive.py	9111	9031	b6ba6ad81e6655ff2af71767fd78483049b96460	True
test_comprehensive.py	2	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/TODO/vocabulary/test_comprehensive.py	9111	9031	b6ba6ad81e6655ff2af71767fd78483049b96460	True
cli.py	1	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/memory/monolith/cli.py	4379	4372	240e3f1b5ae6a2d57c96981213c26b1b9b091f12	True
cli.py	2	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/ciel/cli.py	1572	1572	7922b7f5135195aa6e144894cc913a01f8f6a42a	True
__init__.cpython-313.pyc	1	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/memory/__pycache__/__init__.cpython-313.pyc	3160		d0f1736f661229303214d0342b68a1a1f95f7890	False
__init__.cpython-313.pyc	2	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/vocabulary/__pycache__/__init__.cpython-313.pyc	2139		cf6d8acdc823c8c829e239d3224a73b650a2bac4	False
__init__.cpython-313.pyc	3	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/TODO/vocabulary/__pycache__/__init__.cpython-313.pyc	2121		ff2d03705cc43e6dd76ecaa42aeff357cd485661	False
__init__.cpython-313.pyc	4	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/core/braid/__pycache__/__init__.cpython-313.pyc	819		329ac59797a117f8a50e85d7f5f8fd04615821e9	False
__init__.cpython-313.pyc	5	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/config/__pycache__/__init__.cpython-313.pyc	752		af8046714191a9e1a51809b3052e687c505c9353	False
__init__.cpython-313.pyc	6	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/memory/monolith/__pycache__/__init__.cpython-313.pyc	669		f71f8a6acb05a64989aedddbdeee8a6ffb1e2df8	False
__init__.cpython-313.pyc	7	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/ciel/__pycache__/__init__.cpython-313.pyc	633		390b68b5d6856ba06d09245e4f7315ac921854e4	False
__init__.cpython-313.pyc	8	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/emotion/cqcl/__pycache__/__init__.cpython-313.pyc	515		f6c1b6aff8d0bf41a2ea857450af5c367505ef11	False
__init__.cpython-313.pyc	9	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/fields/__pycache__/__init__.cpython-313.pyc	501		888b4f4ec22dfcc923504f9408d6a175e919ea03	False
__init__.cpython-313.pyc	10	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/__pycache__/__init__.cpython-313.pyc	479		4a7a172677fd539200684556c21b0c23b3b4fada	False
__init__.cpython-313.pyc	11	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/experiments/intentional_tetra_or/__pycache__/__init__.cpython-313.pyc	477		283232ef8e9bf6b090ce728a094740b537775423	False
__init__.cpython-313.pyc	12	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/resonance/__pycache__/__init__.cpython-313.pyc	419		d8be17e5b745ab5e51c6ff34a53c93323fb1231b	False
__init__.cpython-313.pyc	13	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/constraints/__pycache__/__init__.cpython-313.pyc	401		03e8d315e2696142bd92d3d76550dcce2292c8a1	False
__init__.cpython-313.pyc	14	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/ciel_wave/__pycache__/__init__.cpython-313.pyc	401		8ae49829fdd652306a4a6dc8707f9f04d6596044	False
__init__.cpython-313.pyc	15	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/core/__pycache__/__init__.cpython-313.pyc	390		34069a6752781be06937f683c8742163a9c2a540	False
__init__.cpython-313.pyc	16	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/ciel/memory/__pycache__/__init__.cpython-313.pyc	326		32530657299f02879dac287db621bea43f3d9d3a	False
__init__.cpython-313.pyc	17	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/compute/__pycache__/__init__.cpython-313.pyc	297		100bf87ca0cb69e6c03b7236d0ae95d218755fc9	False
__init__.cpython-313.pyc	18	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/ciel_io/__pycache__/__init__.cpython-313.pyc	290		3297541ec43abaa5b88bef5f706049e6455e7663	False
__init__.cpython-313.pyc	19	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/vocabulary_tools/__pycache__/__init__.cpython-313.pyc	277		66311b8357833baa85f2e603a165149348a875e2	False
__init__.cpython-313.pyc	20	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/mathematics/universal_law/__pycache__/__init__.cpython-313.pyc	274		e28f9ad3d679514b81777c76712b648445beff43	False
__init__.cpython-313.pyc	21	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/emotion/__pycache__/__init__.cpython-313.pyc	265		7d8fc330ae68a0dbe855bf712b96a302384ffbfe	False
__init__.cpython-313.pyc	22	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/bio/__pycache__/__init__.cpython-313.pyc	258		bbff307845d124fd1f34135e958aee342d48b227	False
__init__.cpython-313.pyc	23	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/mathematics/paradoxes/__pycache__/__init__.cpython-313.pyc	257		21a9ea1251573de78e9aca339160880136386e9d	False
__init__.cpython-313.pyc	24	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/calibration/__pycache__/__init__.cpython-313.pyc	253		e86591b1f0534c5e5fa6dd5d53c9cc88d050f23c	False
__init__.cpython-313.pyc	25	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/runtime/agent/__pycache__/__init__.cpython-313.pyc	253		aeff3c9296c409782e4e52d9555be6b42d768f12	False
__init__.cpython-313.pyc	26	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/ethics/__pycache__/__init__.cpython-313.pyc	252		90c6b0d9b70b6586e640aa559de204528f9ab3b3	False
__init__.cpython-313.pyc	27	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/core/physics/__pycache__/__init__.cpython-313.pyc	251		3c7c005153b495cc477a7cc085df951866c62ede	False
__init__.cpython-313.pyc	28	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/visualization/__pycache__/__init__.cpython-313.pyc	245		c9f600c78f105bd9b77554754cbc7c13a2599872	False
__init__.cpython-313.pyc	29	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/symbolic/__pycache__/__init__.cpython-313.pyc	244		294076336b83d5de9367613d17ab5dc407780750	False
__init__.cpython-313.pyc	30	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/runtime/__pycache__/__init__.cpython-313.pyc	243		992955369c50bf5d03d7d81458d095a3330ecda5	False
__init__.cpython-313.pyc	31	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/cognition/__pycache__/__init__.cpython-313.pyc	242		77672fc6aa427b23fa5ea9aef339db3df09d2f9b	False
__init__.cpython-313.pyc	32	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/mathematics/__pycache__/__init__.cpython-313.pyc	241		482aeb41f1c76f75c4e3dbfbfbbbed664d6869e7	False
__init__.cpython-313.pyc	33	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/mathematics/lie4/__pycache__/__init__.cpython-313.pyc	240		46bca34b5fccd93c4cb5e5ae2c4078abeab35119	False
__init__.cpython-313.pyc	34	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/integration/__pycache__/__init__.cpython-313.pyc	239		4ee4daa879305ff545436900a1c71d0b355855a6	False
__init__.cpython-313.pyc	35	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/bridge/__pycache__/__init__.cpython-313.pyc	234		f4b6a07b1fb1ee3a86a81cc2153f08f3ae654f09	False
__init__.cpython-313.pyc	36	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/core/quantum/__pycache__/__init__.cpython-313.pyc	234		15edd5de4d18291e89c1d38a2a89b4c63a5c2cab	False
__init__.cpython-313.pyc	37	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/runtime/omega/__pycache__/__init__.cpython-313.pyc	233		129e924d640109eb0992d92ffd8380498dd360d4	False
__init__.cpython-313.pyc	38	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/experiments/__pycache__/__init__.cpython-313.pyc	230		a6693202730a3f64a979f74c36823f187d559130	False
core_concepts.cpython-313.pyc	1	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/vocabulary/__pycache__/core_concepts.cpython-313.pyc	24240		774b95a170adb9cd794d7111b1dc2f96833c0d32	False
core_concepts.cpython-313.pyc	2	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/TODO/vocabulary/__pycache__/core_concepts.cpython-313.pyc	24222		a08e9df6b7f786659b9e56798839787dd5c02eeb	False
demo_core_concepts.cpython-313.pyc	1	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/TODO/vocabulary/__pycache__/demo_core_concepts.cpython-313.pyc	11507		9b58c0707defc014410072552ae7eeb0885482b0	False
demo_core_concepts.cpython-313.pyc	2	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/vocabulary/__pycache__/demo_core_concepts.cpython-313.pyc	11502		03154eb24fea749838527f847c133fc3d8f00918	False
extended_concepts.cpython-313.pyc	1	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/vocabulary/__pycache__/extended_concepts.cpython-313.pyc	12912		6414a077d98e4f724a61ad7b6c627ba4dce6f744	False
extended_concepts.cpython-313.pyc	2	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/TODO/vocabulary/__pycache__/extended_concepts.cpython-313.pyc	12894		a98d3ad68b2fc01cac481ee3d4519eccf44fee08	False
field_dynamics.cpython-313.pyc	1	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/vocabulary/__pycache__/field_dynamics.cpython-313.pyc	15374		57124fa1520a7177d8924fa1ac36a15313591660	False
field_dynamics.cpython-313.pyc	2	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/TODO/vocabulary/__pycache__/field_dynamics.cpython-313.pyc	15356		93ae906727ef29a3892ad2a03bcc3257cd47e132	False
orchestrator.cpython-313.pyc	1	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/memory/__pycache__/orchestrator.cpython-313.pyc	25396		f40b56965b4a09c8c01020976ddb2d241d46ea51	False
orchestrator.cpython-313.pyc	2	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/TODO/vocabulary/__pycache__/orchestrator.cpython-313.pyc	15775		099935e5bcd6d2413ba951301c0cc59d33259af6	False
orchestrator.cpython-313.pyc	3	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/vocabulary/__pycache__/orchestrator.cpython-313.pyc	15613		2a847e14888e081d4326be15d7fd8110d18c50a7	False
orchestrator.cpython-313.pyc	4	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/memory/monolith/__pycache__/orchestrator.cpython-313.pyc	8426		7e8adcdf6cce52f53a9363af157db3eaab7ed6db	False
orchestrator.cpython-313.pyc	5	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/cognition/__pycache__/orchestrator.cpython-313.pyc	3761		1ce38757c45505df65be44c0bd068e31e112e0be	False
planetary_archetypes.cpython-313.pyc	1	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/vocabulary/__pycache__/planetary_archetypes.cpython-313.pyc	11071		cb1d7946219677393e4fa068ccec28eac3103113	False
planetary_archetypes.cpython-313.pyc	2	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/TODO/vocabulary/__pycache__/planetary_archetypes.cpython-313.pyc	11053		771b2bd52128f36113719bad1b1e8102923cde4a	False
test_comprehensive.cpython-313.pyc	1	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/TODO/vocabulary/__pycache__/test_comprehensive.cpython-313.pyc	13195		04c807609d113b77559a9f7ff9d3292a7d5bfa4b	False
test_comprehensive.cpython-313.pyc	2	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/vocabulary/__pycache__/test_comprehensive.cpython-313.pyc	13190		7c92106ef63405d35411e21164067e35cfa0ac8e	False
test_gguf_pipeline.cpython-313.pyc	1	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/TODO/vocabulary/__pycache__/test_gguf_pipeline.cpython-313.pyc	15150		87ae5662d0ab3bd09e973e2ebe45981c2635f1ed	False
test_gguf_pipeline.cpython-313.pyc	2	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/vocabulary/__pycache__/test_gguf_pipeline.cpython-313.pyc	15145		87b8e6554163e2b5bbfa58aa6e2a3bf5fce7eb37	False
transcendent.cpython-313.pyc	1	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/vocabulary/__pycache__/transcendent.cpython-313.pyc	14388		342f470474a377ea9d6dc841cf9ce2882129cfb9	False
transcendent.cpython-313.pyc	2	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/TODO/vocabulary/__pycache__/transcendent.cpython-313.pyc	14370		eb29cf225464ab7be3b95ac6fb2f78ec1a9b9bc8	False
test_comprehensive.cpython-313-pytest-9.0.2.pyc	1	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/TODO/vocabulary/__pycache__/test_comprehensive.cpython-313-pytest-9.0.2.pyc	13324		4e82f221d9664ef2ee388d2b3ae00d3c52618ede	False
test_comprehensive.cpython-313-pytest-9.0.2.pyc	2	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/vocabulary/__pycache__/test_comprehensive.cpython-313-pytest-9.0.2.pyc	13319		ae55690e434cea434fd362f795bef33d56d3aaa9	False
test_gguf_pipeline.cpython-313-pytest-9.0.2.pyc	1	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/TODO/vocabulary/__pycache__/test_gguf_pipeline.cpython-313-pytest-9.0.2.pyc	15279		dc8c335a911cbe1f6ddf197630a0d69e297ba2bb	False
test_gguf_pipeline.cpython-313-pytest-9.0.2.pyc	2	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/vocabulary/__pycache__/test_gguf_pipeline.cpython-313-pytest-9.0.2.pyc	15274		91a5508e0e2693f0b35f6e509a2bab272ad4e0ad	False
cli.cpython-313.pyc	1	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/memory/monolith/__pycache__/cli.cpython-313.pyc	7178		6347c6dd82760a99d044b8a9b8b13a454b244744	False
cli.cpython-313.pyc	2	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/ciel/__pycache__/cli.cpython-313.pyc	2762		7bc259ffd8b1358e883e91076bce472d70e2b19f	False
defaults.py	1	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/memory/monolith/defaults.py	2828	2821	7a0dbdc8bee69fa44fee80bfca5f9308789bf795	True
defaults.py	2	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/core/braid/defaults.py	2479	2471	4ad62cada3fcc06276808e13f734cf0c042aab38	True
base.cpython-313.pyc	1	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/memory/__pycache__/base.cpython-313.pyc	12119		edc32543a85f33903c0a4e584050b82978e95c28	False
base.cpython-313.pyc	2	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/core/__pycache__/base.cpython-313.pyc	1535		2d06aaa04fbed6ca624ed80864e044b5ad7ebd12	False
defaults.cpython-313.pyc	1	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/memory/monolith/__pycache__/defaults.cpython-313.pyc	4449		ba32b969bd0263d9f606741935572ecc80436a9b	False
defaults.cpython-313.pyc	2	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/core/braid/__pycache__/defaults.cpython-313.pyc	3228		3283d03696612967d14e6a605018686e6329557b	False
quantum_engine.py	1	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/core/quantum/quantum_engine.py	22838	22684	b8102328d952f515097f35ef1bd1b162ee4917f9	True
quantum_engine.py	2	CIEL_OMEGA_COMPLETE_SYSTEM_WITH_README/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/emotion/cqcl/quantum_engine.py	3355	3343	c3ca6d82f44c17639796ad1ae75de4029f86c096	True
