name	rank	relative_path	size_bytes	char_count	sha1	is_text
__init__.py	16	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/ciel_wave/__init__.py	237	234	99a8759606fc38ea68ea999332d66f099b5a4f1f	True
__init__.py	17	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/experiments/intentional_tetra_or/__init__.py	233	230	8ccd33720b25301ab6a402691d7d1816d4915f38	True
__init__.py	18	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/core/__init__.py	210	209	95dc21f97fb49682fb2083ae090f0f6ebbe8f8df	True
__init__.py	19	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/ciel/memory/__init__.py	159	156	24812d4c4b693c781a1859001959f60c378e483e	True
__init__.py	20	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/ciel_io/__init__.py	130	127	278b49a2639306a64e8fd96a35445b91ffcff12f	True
__init__.py	21	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/compute/__init__.py	121	118	c018bc5ca579777501f137b38be316c06c6582f2	True
__init__.py	22	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/mathematics/universal_law/__init__.py	98	94	96f42ec48df9cd4cd275dc96d79692649e8f3a31	True
__init__.py	23	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/vocabulary_tools/__init__.py	87	87	f2385e3cffa5c22f77ea0e89aa8851e54bcd47b9	True
__init__.py	24	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/runtime/agent/__init__.py	89	86	a287ec14808b36c06e28e37c5c7bd617385e19c2	True
__init__.py	25	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/symbolic/__init__.py	85	82	83bc0bc057196776d29ccc64f350a0f3c1b2c7ab	True
__init__.py	26	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/mathematics/paradoxes/__init__.py	85	82	63a0776da892dd9692c8b3cd47bb783c5b72a865	True
__init__.py	27	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/runtime/__init__.py	85	81	e5d5603ecd8709f655b0bb60babcfd51453d990b	True
__init__.py	28	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/emotion/__init__.py	84	81	fe30bac5ffaf92bae62b328e9c5f90ec1f0a2526	True
__init__.py	29	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/visualization/__init__.py	81	78	d152b0e8effc7e5b1e1ca9bb019d87a6b242f6cc	True
__init__.py	30	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/bio/__init__.py	81	78	89658a9e5f8ed2982fff71a98d5c331eac180d94	True
__init__.py	31	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/mathematics/__init__.py	79	74	05e511d4dcb62ca1030de7ff9755a5ed038e0e6a	True
__init__.py	32	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/integration/__init__.py	77	74	b3f5bec505adb0cd9e3a478e23aa062d24f26fb2	True
__init__.py	33	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/cognition/__init__.py	82	73	673ce63471efcfcc69a4fd548edbe3e6a151aa16	True
__init__.py	34	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/ethics/__init__.py	72	69	ec9ff67cc1d63bcf2b86c071be84c626e7d377d2	True
__init__.py	35	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/mathematics/lie4/__init__.py	73	68	501818091efaa13c307b46a3a0fd725bfb35bd93	True
__init__.py	36	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/core/quantum/__init__.py	71	68	08f7bf7e743c45b3935811356146d7d286764c32	True
__init__.py	37	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/runtime/omega/__init__.py	69	66	b4437a4f02c9a8d3cc38de0de850d864d996d324	True
__init__.py	38	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/experiments/__init__.py	68	65	1404e938ed1c5cde4bafc2d715d0391ee286b129	True
__init__.py	39	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/core/physics/__init__.py	65	62	60e4168d6bded9cfc075d7c98d790ea2caeba6c9	True
__init__.py	40	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/calibration/__init__.py	68	61	6b4b9e28201547a2a72c66edcffb293e09f08efc	True
__init__.py	41	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/bridge/__init__.py	54	53	328358f712fe8e4946f404e7d1264652a0283bef	True
__init__.py	42	systems/CIEL_FOUNDATIONS/src/ciel_foundations/initial_conditions/__init__.py	33	33	8530c8f1baf708e730bcfc0602f9cc6a9e1da4f9	True
__init__.py	43	systems/CIEL_FOUNDATIONS/src/ciel_foundations/__init__.py	32	32	55b88e45d5a53ab6526d2647e77925cac9fa5d26	True
__init__.py	44	systems/CIEL_FOUNDATIONS/src/ciel_foundations/tau_solver/__init__.py	25	25	890a492c3d2ea1daec66166c7de46d400105f1ec	True
__init__.py	45	systems/CIEL_FOUNDATIONS/src/ciel_foundations/holonomy/__init__.py	23	23	1f1f3fd8ca1dc5b7468b09d15a117448b58ffe15	True
__init__.py	46	systems/CIEL_FOUNDATIONS/src/ciel_foundations/closure/__init__.py	22	22	957f82e7a5d98e0c335769df79356c470b77bfbe	True
__init__.py	47	systems/CIEL_FOUNDATIONS/src/ciel_foundations/genesis/__init__.py	22	22	4830563b6576977376d06950421ae3625c009880	True
__init__.py	48	systems/CIEL_FOUNDATIONS/src/ciel_foundations/bloch/__init__.py	20	20	d6d303edc6169d27790c4b56d7fd22e368757378	True
code.py	1	systems/CIEL_FOUNDATIONS/constants/Lambda0/code.py	46	46	8af7a2de9df301855531636b9a2863d5c6931e33	True
code.py	2	systems/CIEL_FOUNDATIONS/constants/kappa/code.py	44	44	13f3501239d3e326519fe7dc9afbb4ae09bae45f	True
code.py	3	systems/CIEL_FOUNDATIONS/constants/tau/code.py	42	42	be5d157300c2e7832ae24011e17378d79b07166a	True
code.py	4	systems/CIEL_FOUNDATIONS/constants/I0/code.py	41	41	809ed2ae95d9c3305b4fc194c4865f82028ceff1	True
derivation.md	1	systems/CIEL_FOUNDATIONS/constants/Lambda0/derivation.md	89	89	76c695c3661af17d8598150a9a07db7aa7c4f406	True
derivation.md	2	systems/CIEL_FOUNDATIONS/constants/kappa/derivation.md	87	87	d132303ba30c2cf836ab8f49c1b8386a9c1f10f9	True
derivation.md	3	systems/CIEL_FOUNDATIONS/constants/tau/derivation.md	85	85	a91c4f18812a8ae6a17233ccd8526f410c61d2bc	True
derivation.md	4	systems/CIEL_FOUNDATIONS/constants/I0/derivation.md	84	84	e5a0369bc6a728f1b0bd3e819a224ff36c2f084d	True
tests.py	1	systems/CIEL_FOUNDATIONS/constants/Lambda0/tests.py	47	47	c704daae9006023e130e34fd43d2abdbafa7cf33	True
tests.py	2	systems/CIEL_FOUNDATIONS/constants/kappa/tests.py	45	45	211ef093d9d57f78de13cec68990de831f10c116	True
tests.py	3	systems/CIEL_FOUNDATIONS/constants/tau/tests.py	43	43	fc20cc559b728582b0df7a941d08bcd775ebae5e	True
tests.py	4	systems/CIEL_FOUNDATIONS/constants/I0/tests.py	42	42	aba5ca283a6e71d3cef3ff466061934bae48e3eb	True
test_gguf_pipeline.py	1	systems/CIEL_OMEGA_VOCABULARY_REFERENCE/vocabulary/test_gguf_pipeline.py	12256	12168	2fb1ed2c4afae3dfcce8a3019ffd533e11f5a422	True
test_gguf_pipeline.py	2	systems/CIEL_OMEGA_MEMORY_REFERENCE_v3.1.7/TODO/vocabulary/test_gguf_pipeline.py	12256	12168	2fb1ed2c4afae3dfcce8a3019ffd533e11f5a422	True
test_gguf_pipeline.py	3	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/vocabulary/test_gguf_pipeline.py	12256	12168	2fb1ed2c4afae3dfcce8a3019ffd533e11f5a422	True
test_gguf_pipeline.py	4	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/TODO/vocabulary/test_gguf_pipeline.py	12256	12168	2fb1ed2c4afae3dfcce8a3019ffd533e11f5a422	True
orchestrator.py	1	systems/CIEL_OMEGA_MEMORY_REFERENCE_v3.1.7/memory/orchestrator.py	17533	17532	c315cb08dd343d78e509af75d8bf61549aa0a126	True
orchestrator.py	2	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/memory/orchestrator.py	17533	17532	c315cb08dd343d78e509af75d8bf61549aa0a126	True
orchestrator.py	3	systems/CIEL_OMEGA_VOCABULARY_REFERENCE/vocabulary/orchestrator.py	16872	16848	8a384dcd5f6e0e1b5c96170afe085fea6c91676b	True
orchestrator.py	4	systems/CIEL_OMEGA_MEMORY_REFERENCE_v3.1.7/TODO/vocabulary/orchestrator.py	16872	16848	8a384dcd5f6e0e1b5c96170afe085fea6c91676b	True
orchestrator.py	5	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/TODO/vocabulary/orchestrator.py	16872	16848	8a384dcd5f6e0e1b5c96170afe085fea6c91676b	True
orchestrator.py	6	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/vocabulary/orchestrator.py	16764	16740	b48f3ef405751c2f84c44fa4218c5b11650e5907	True
orchestrator.py	7	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/memory/monolith/orchestrator.py	5543	5524	63d04f715d16ded55b16a498048c98e3b3b7a635	True
orchestrator.py	8	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/cognition/orchestrator.py	2506	2497	4272e1bee04a55c32030dc72fec31a7eef0dffb9	True
planetary_archetypes.py	1	systems/CIEL_OMEGA_VOCABULARY_REFERENCE/vocabulary/planetary_archetypes.py	8523	8475	6072acf92b042f3ab0d78d6d44d06a1b13003a2c	True
planetary_archetypes.py	2	systems/CIEL_OMEGA_MEMORY_REFERENCE_v3.1.7/TODO/vocabulary/planetary_archetypes.py	8523	8475	6072acf92b042f3ab0d78d6d44d06a1b13003a2c	True
planetary_archetypes.py	3	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/vocabulary/planetary_archetypes.py	8523	8475	6072acf92b042f3ab0d78d6d44d06a1b13003a2c	True
planetary_archetypes.py	4	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/TODO/vocabulary/planetary_archetypes.py	8523	8475	6072acf92b042f3ab0d78d6d44d06a1b13003a2c	True
field_dynamics.py	1	systems/CIEL_OMEGA_VOCABULARY_REFERENCE/vocabulary/field_dynamics.py	12223	12136	fec7ba6f8072f091dec5f6cd95f86d7b75f39c1a	True
field_dynamics.py	2	systems/CIEL_OMEGA_MEMORY_REFERENCE_v3.1.7/TODO/vocabulary/field_dynamics.py	12223	12136	fec7ba6f8072f091dec5f6cd95f86d7b75f39c1a	True
field_dynamics.py	3	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/vocabulary/field_dynamics.py	12223	12136	fec7ba6f8072f091dec5f6cd95f86d7b75f39c1a	True
field_dynamics.py	4	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/TODO/vocabulary/field_dynamics.py	12223	12136	fec7ba6f8072f091dec5f6cd95f86d7b75f39c1a	True
core_concepts.py	1	systems/CIEL_OMEGA_VOCABULARY_REFERENCE/vocabulary/core_concepts.py	22345	22166	2248742eaef232717d6297ae51c9fc66a0815ceb	True
core_concepts.py	2	systems/CIEL_OMEGA_MEMORY_REFERENCE_v3.1.7/TODO/vocabulary/core_concepts.py	22345	22166	2248742eaef232717d6297ae51c9fc66a0815ceb	True
core_concepts.py	3	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/vocabulary/core_concepts.py	22345	22166	2248742eaef232717d6297ae51c9fc66a0815ceb	True
core_concepts.py	4	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/TODO/vocabulary/core_concepts.py	22345	22166	2248742eaef232717d6297ae51c9fc66a0815ceb	True
demo_core_concepts.py	1	systems/CIEL_OMEGA_VOCABULARY_REFERENCE/vocabulary/demo_core_concepts.py	7990	7924	98f6faa531df119aaa01831e9e5163bfa6cde806	True
demo_core_concepts.py	2	systems/CIEL_OMEGA_MEMORY_REFERENCE_v3.1.7/TODO/vocabulary/demo_core_concepts.py	7990	7924	98f6faa531df119aaa01831e9e5163bfa6cde806	True
demo_core_concepts.py	3	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/vocabulary/demo_core_concepts.py	7990	7924	98f6faa531df119aaa01831e9e5163bfa6cde806	True
demo_core_concepts.py	4	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/TODO/vocabulary/demo_core_concepts.py	7990	7924	98f6faa531df119aaa01831e9e5163bfa6cde806	True
extended_concepts.py	1	systems/CIEL_OMEGA_VOCABULARY_REFERENCE/vocabulary/extended_concepts.py	8453	8445	63a756a5c53f1da9876bc30c0c64e6e9fbe96268	True
extended_concepts.py	2	systems/CIEL_OMEGA_MEMORY_REFERENCE_v3.1.7/TODO/vocabulary/extended_concepts.py	8453	8445	63a756a5c53f1da9876bc30c0c64e6e9fbe96268	True
extended_concepts.py	3	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/vocabulary/extended_concepts.py	8453	8445	63a756a5c53f1da9876bc30c0c64e6e9fbe96268	True
extended_concepts.py	4	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/TODO/vocabulary/extended_concepts.py	8453	8445	63a756a5c53f1da9876bc30c0c64e6e9fbe96268	True
transcendent.py	1	systems/CIEL_OMEGA_VOCABULARY_REFERENCE/vocabulary/transcendent.py	9504	9483	57c7eef2fed7cd852b55fe7852ed6c2b28bcdc55	True
transcendent.py	2	systems/CIEL_OMEGA_MEMORY_REFERENCE_v3.1.7/TODO/vocabulary/transcendent.py	9504	9483	57c7eef2fed7cd852b55fe7852ed6c2b28bcdc55	True
transcendent.py	3	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/vocabulary/transcendent.py	9504	9483	57c7eef2fed7cd852b55fe7852ed6c2b28bcdc55	True
transcendent.py	4	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/TODO/vocabulary/transcendent.py	9504	9483	57c7eef2fed7cd852b55fe7852ed6c2b28bcdc55	True
COMPLETE_DOCUMENTATION.md	1	systems/CIEL_OMEGA_VOCABULARY_REFERENCE/vocabulary/COMPLETE_DOCUMENTATION.md	9731	9535	478ea7acb6488207cdded0078ab1792c79cf6205	True
COMPLETE_DOCUMENTATION.md	2	systems/CIEL_OMEGA_MEMORY_REFERENCE_v3.1.7/TODO/vocabulary/COMPLETE_DOCUMENTATION.md	9731	9535	478ea7acb6488207cdded0078ab1792c79cf6205	True
COMPLETE_DOCUMENTATION.md	3	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/vocabulary/COMPLETE_DOCUMENTATION.md	9731	9535	478ea7acb6488207cdded0078ab1792c79cf6205	True
COMPLETE_DOCUMENTATION.md	4	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/TODO/vocabulary/COMPLETE_DOCUMENTATION.md	9731	9535	478ea7acb6488207cdded0078ab1792c79cf6205	True
test_comprehensive.py	1	systems/CIEL_OMEGA_VOCABULARY_REFERENCE/vocabulary/test_comprehensive.py	9111	9031	b6ba6ad81e6655ff2af71767fd78483049b96460	True
test_comprehensive.py	2	systems/CIEL_OMEGA_MEMORY_REFERENCE_v3.1.7/TODO/vocabulary/test_comprehensive.py	9111	9031	b6ba6ad81e6655ff2af71767fd78483049b96460	True
test_comprehensive.py	3	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/vocabulary/test_comprehensive.py	9111	9031	b6ba6ad81e6655ff2af71767fd78483049b96460	True
test_comprehensive.py	4	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/TODO/vocabulary/test_comprehensive.py	9111	9031	b6ba6ad81e6655ff2af71767fd78483049b96460	True
affective_memory.py	1	systems/CIEL_OMEGA_MEMORY_REFERENCE_v3.1.7/memory/affective_memory.py	16193	16192	72a6d90ba7299b7f51488f71c5e041ba91a0a3e6	True
affective_memory.py	2	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/memory/affective_memory.py	16193	16192	72a6d90ba7299b7f51488f71c5e041ba91a0a3e6	True
affective_types.py	1	systems/CIEL_OMEGA_MEMORY_REFERENCE_v3.1.7/memory/affective_types.py	2976	2975	5ede2d05d169a46544adbc87793436aee0bb450c	True
affective_types.py	2	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/memory/affective_types.py	2976	2975	5ede2d05d169a46544adbc87793436aee0bb450c	True
audit_journal.py	1	systems/CIEL_OMEGA_MEMORY_REFERENCE_v3.1.7/memory/audit_journal.py	12610	12609	ea8307ce70de8f393342d0ef06777386cef8bfce	True
audit_journal.py	2	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/memory/audit_journal.py	12610	12609	ea8307ce70de8f393342d0ef06777386cef8bfce	True
base.py	1	systems/CIEL_OMEGA_MEMORY_REFERENCE_v3.1.7/memory/base.py	9278	9254	6b2dda5ad4569eda4b155eb5f378b4525edfd461	True
base.py	2	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/memory/base.py	9278	9254	6b2dda5ad4569eda4b155eb5f378b4525edfd461	True
base.py	3	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/core/base.py	712	711	4ad5c625d04f99f2b0785a4cecc992fbf09919ec	True
braid_invariant.py	1	systems/CIEL_OMEGA_MEMORY_REFERENCE_v3.1.7/memory/braid_invariant.py	10000	9986	392d2af8a1ebeb86ef9648a6982a16086715d5da	True
braid_invariant.py	2	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/memory/braid_invariant.py	10000	9986	392d2af8a1ebeb86ef9648a6982a16086715d5da	True
coupling.py	1	systems/CIEL_OMEGA_MEMORY_REFERENCE_v3.1.7/memory/coupling.py	12350	12285	c110a0a5ef9889b574c3b60b2f4f6a1480168fdd	True
coupling.py	2	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/memory/coupling.py	12350	12285	c110a0a5ef9889b574c3b60b2f4f6a1480168fdd	True
dynamics.py	1	systems/CIEL_OMEGA_MEMORY_REFERENCE_v3.1.7/memory/dynamics.py	13974	13954	0a36a5338fe3f9a534ae06754b074df6a11b3a3e	True
dynamics.py	2	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/memory/dynamics.py	13974	13954	0a36a5338fe3f9a534ae06754b074df6a11b3a3e	True
episodic.py	1	systems/CIEL_OMEGA_MEMORY_REFERENCE_v3.1.7/memory/episodic.py	12261	12257	6cc8e009913703464885034d688d10f52df53b16	True
episodic.py	2	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/memory/episodic.py	12261	12257	6cc8e009913703464885034d688d10f52df53b16	True
holonomy.py	1	systems/CIEL_OMEGA_MEMORY_REFERENCE_v3.1.7/memory/holonomy.py	12033	11904	c2e1efec32e0d095251e3ac43d08e065b9cc4290	True
holonomy.py	2	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/memory/holonomy.py	12033	11904	c2e1efec32e0d095251e3ac43d08e065b9cc4290	True
identity_memory.py	1	systems/CIEL_OMEGA_MEMORY_REFERENCE_v3.1.7/memory/identity_memory.py	17902	17889	f3943d98ad2c30a7c85aa6517e301ca5246a2746	True
identity_memory.py	2	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/memory/identity_memory.py	17902	17889	f3943d98ad2c30a7c85aa6517e301ca5246a2746	True
identity_types.py	1	systems/CIEL_OMEGA_MEMORY_REFERENCE_v3.1.7/memory/identity_types.py	6532	6518	64bafdbf8ae81ba9b26cb674bd6ed3e030611a52	True
identity_types.py	2	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/memory/identity_types.py	6532	6518	64bafdbf8ae81ba9b26cb674bd6ed3e030611a52	True
long_term.py	1	systems/CIEL_OMEGA_MEMORY_REFERENCE_v3.1.7/memory/long_term.py	1715	1712	7dd1e1d6e421d973f2550690c460775c663dd31f	True
long_term.py	2	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/memory/long_term.py	1715	1712	7dd1e1d6e421d973f2550690c460775c663dd31f	True
memory_log.py	1	systems/CIEL_OMEGA_MEMORY_REFERENCE_v3.1.7/memory/memory_log.py	1369	1368	14ce7cf91b0b673f26b4959eaf56de55860215c1	True
memory_log.py	2	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/memory/memory_log.py	1369	1368	14ce7cf91b0b673f26b4959eaf56de55860215c1	True
orchestrator_types.py	1	systems/CIEL_OMEGA_MEMORY_REFERENCE_v3.1.7/memory/orchestrator_types.py	1520	1519	df7b8f5e3e94a68cf7b40f7e691015c450a200c4	True
orchestrator_types.py	2	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/memory/orchestrator_types.py	1520	1519	df7b8f5e3e94a68cf7b40f7e691015c450a200c4	True
perceptual_memory.py	1	systems/CIEL_OMEGA_MEMORY_REFERENCE_v3.1.7/memory/perceptual_memory.py	9497	9496	0da4c0e83aa09582da68beaeb5c58b6684f3ed4e	True
perceptual_memory.py	2	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/memory/perceptual_memory.py	9497	9496	0da4c0e83aa09582da68beaeb5c58b6684f3ed4e	True
perceptual_types.py	1	systems/CIEL_OMEGA_MEMORY_REFERENCE_v3.1.7/memory/perceptual_types.py	1537	1536	0e7c5f5a18ae43a5dc6e08ffb0d39308d84d4283	True
perceptual_types.py	2	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/memory/perceptual_types.py	1537	1536	0e7c5f5a18ae43a5dc6e08ffb0d39308d84d4283	True
potential.py	1	systems/CIEL_OMEGA_MEMORY_REFERENCE_v3.1.7/memory/potential.py	17256	17191	ab9bda23b8ae819fadb8b33809410b0cfb9f6b95	True
potential.py	2	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/memory/potential.py	17256	17191	ab9bda23b8ae819fadb8b33809410b0cfb9f6b95	True
procedural_memory.py	1	systems/CIEL_OMEGA_MEMORY_REFERENCE_v3.1.7/memory/procedural_memory.py	14702	14701	b43e0c5e2e7ade280fb9d73dd157ff4eaf3ccd1a	True
procedural_memory.py	2	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/memory/procedural_memory.py	14702	14701	b43e0c5e2e7ade280fb9d73dd157ff4eaf3ccd1a	True
procedural_types.py	1	systems/CIEL_OMEGA_MEMORY_REFERENCE_v3.1.7/memory/procedural_types.py	2851	2850	773e2ca52bcb3babb40dd4be6be72543e4bba272	True
procedural_types.py	2	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/memory/procedural_types.py	2851	2850	773e2ca52bcb3babb40dd4be6be72543e4bba272	True
semantic_memory.py	1	systems/CIEL_OMEGA_MEMORY_REFERENCE_v3.1.7/memory/semantic_memory.py	13230	13229	be2d3161ab99fc0ed7fe162bdeb569bbdab03976	True
semantic_memory.py	2	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/memory/semantic_memory.py	13230	13229	be2d3161ab99fc0ed7fe162bdeb569bbdab03976	True
semantic_types.py	1	systems/CIEL_OMEGA_MEMORY_REFERENCE_v3.1.7/memory/semantic_types.py	2710	2709	fc9fbe6df86761cc786f817f46c999eb51e4d7e7	True
semantic_types.py	2	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/memory/semantic_types.py	2710	2709	fc9fbe6df86761cc786f817f46c999eb51e4d7e7	True
synchronizer.py	1	systems/CIEL_OMEGA_MEMORY_REFERENCE_v3.1.7/memory/synchronizer.py	700	692	897cb1b37fd914959ae5919c2374d78a9550b29d	True
synchronizer.py	2	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/memory/synchronizer.py	700	692	897cb1b37fd914959ae5919c2374d78a9550b29d	True
working_memory.py	1	systems/CIEL_OMEGA_MEMORY_REFERENCE_v3.1.7/memory/working_memory.py	9430	9429	b5d7d7e217867924e0ce4871b0d040af7e30bed1	True
working_memory.py	2	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/memory/working_memory.py	9430	9429	b5d7d7e217867924e0ce4871b0d040af7e30bed1	True
working_types.py	1	systems/CIEL_OMEGA_MEMORY_REFERENCE_v3.1.7/memory/working_types.py	1386	1385	d17743eea8879a0c1345e82407901c5514099485	True
working_types.py	2	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/memory/working_types.py	1386	1385	d17743eea8879a0c1345e82407901c5514099485	True
introspective_state_demo.py	1	systems/CIEL_OMEGA_MEMORY_REFERENCE_v3.1.7/TODO/experimental/introspective_state_demo.py	4411	4409	373bd72c9741b5a27e333443eafd44aac96ea2a0	True
introspective_state_demo.py	2	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/TODO/experimental/introspective_state_demo.py	4411	4409	373bd72c9741b5a27e333443eafd44aac96ea2a0	True
unified_reality_kernel_v7.py	1	systems/CIEL_OMEGA_MEMORY_REFERENCE_v3.1.7/TODO/experimental/geometry_holonomy_monolith/unified_reality_kernel_v7.py	16154	16146	a19cdacb1520c59db0fce5f40cc3af94b7b1ea5c	True
unified_reality_kernel_v7.py	2	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/TODO/experimental/geometry_holonomy_monolith/unified_reality_kernel_v7.py	16154	16146	a19cdacb1520c59db0fce5f40cc3af94b7b1ea5c	True
rules_immutable.json	1	systems/CIEL_OMEGA_COMPLETE_SYSTEM/configs/rules_immutable.json	150	150	a03dd081b8f052a2c870a90bfa0a39a5e11510ac	True
rules_immutable.json	2	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/configs/rules_immutable.json	150	150	a03dd081b8f052a2c870a90bfa0a39a5e11510ac	True
heuristics_user.json	1	systems/CIEL_OMEGA_COMPLETE_SYSTEM/configs/heuristics_user.json	255	255	0fc02fccf6d53c93d395fb2da6c6b89435a33ae4	True
heuristics_user.json	2	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/configs/heuristics_user.json	255	255	0fc02fccf6d53c93d395fb2da6c6b89435a33ae4	True
heuristics_self.json	1	systems/CIEL_OMEGA_COMPLETE_SYSTEM/configs/heuristics_self.json	221	221	396d76b8964c6b8d364fb68d0c1ef89f0984e59e	True
heuristics_self.json	2	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/configs/heuristics_self.json	221	221	396d76b8964c6b8d364fb68d0c1ef89f0984e59e	True
memory_ledger.db	1	systems/CIEL_OMEGA_COMPLETE_SYSTEM/CIEL_MEMORY_SYSTEM/TSM/ledger/memory_ledger.db	12288		f58e691ea5ed45c52146e76cc928d6f1ea9ceac3	False
memory_ledger.db	2	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/CIEL_MEMORY_SYSTEM/TSM/ledger/memory_ledger.db	12288		2ca7a48686cdba3e501fb4ce8dfb23050bbc777a	False
cli.py	1	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/memory/monolith/cli.py	4379	4372	240e3f1b5ae6a2d57c96981213c26b1b9b091f12	True
cli.py	2	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/ciel/cli.py	1572	1572	7922b7f5135195aa6e144894cc913a01f8f6a42a	True
