dataset,case_type,label_hallucinated,query_response_jaccard,source_response_support,truth_proxy,H,Theta
qa,truthful,0,0.07692307692307693,1.0,1.0,0.22908794869358015,1.0
qa,hallucinated,1,0.42857142857142855,1.0,0.0,2.0677925126806955,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.0,0.0,0.0,2.0000000000000004,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.4,0.75,0.0,2.197703975132464,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.6666666666666666,0.7,0.0,2.6597253119970885,0.5
qa,truthful,0,0.0,0.0,1.0,0.2679491924311223,1.0
qa,hallucinated,1,0.9166666666666666,0.6666666666666666,0.0,3.1296494246005895,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.2631578947368421,0.5,0.0,2.1470081321679113,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.17647058823529413,1.0,0.0,1.735212350575113,0.5
qa,truthful,0,0.047619047619047616,1.0,1.0,0.24355685325954257,1.0
qa,hallucinated,1,0.13043478260869565,0.8333333333333334,0.0,1.7764184691054214,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.045454545454545456,0.7142857142857143,0.0,1.7363541845771608,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.1,0.6666666666666666,0.0,1.8295669668952272,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.42857142857142855,0.875,0.0,2.1556202507477518,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.2,0.625,0.0,1.9859350809906822,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.5,0.5333333333333333,0.0,2.4963017403587884,0.5
qa,truthful,0,0.045454545454545456,1.0,1.0,0.24464202086548875,1.0
qa,hallucinated,1,0.2857142857142857,0.8571428571428571,0.0,1.9646408857666475,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.19047619047619047,0.6,0.0,1.9867630333617923,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.5882352941176471,0.8148148148148148,0.0,2.4452401824901187,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.07142857142857142,1.0,0.0,1.6131032030868633,0.5
qa,truthful,0,0.06666666666666667,1.0,1.0,0.23410481428214586,1.0
qa,hallucinated,1,0.5,0.8636363636363636,0.0,2.270969198956842,0.5
qa,truthful,0,0.05555555555555555,1.0,1.0,0.23959721763977782,1.0
qa,hallucinated,1,0.47058823529411764,0.5555555555555556,0.0,2.4342239387020808,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.18181818181818182,0.6363636363636364,0.0,1.9545474674605186,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.5517241379310345,0.8695652173913043,0.0,2.346833444221054,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.42857142857142855,0.4,0.0,2.4620316401219204,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.8064516129032258,0.7333333333333333,0.0,2.8774656545521413,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.7058823529411765,0.9375,0.0,2.5428868807758698,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.125,0.8571428571428571,0.0,1.7562146915143186,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.03333333333333333,0.6666666666666666,0.0,1.7458617441746478,0.5
qa,truthful,0,0.0,0.0,1.0,0.2679491924311223,1.0
qa,hallucinated,1,0.2,0.5,0.0,2.0551768817285674,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.2857142857142857,0.13333333333333333,0.0,2.375154043263456,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.5625,0.7857142857142857,0.0,2.4250894785749084,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.18181818181818182,0.8571428571428571,0.0,1.8273546395829656,0.5
qa,truthful,0,0.017543859649122806,1.0,1.0,0.25883645424427515,1.0
qa,hallucinated,1,0.3728813559322034,0.8148148148148148,0.0,2.1148945892844697,0.5
qa,truthful,0,0.08,1.0,1.0,0.2275928415375703,1.0
qa,hallucinated,1,0.35714285714285715,0.8,0.0,2.1018265963887712,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.06896551724137931,0.4,0.0,1.923563619252953,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.25,0.625,0.0,2.0561722500238515,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.4166666666666667,0.75,0.0,2.2227598297542928,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.13636363636363635,0.3333333333333333,0.0,2.0500849328276947,0.5
qa,truthful,0,0.0,0.0,1.0,0.2679491924311223,1.0
qa,hallucinated,1,0.6,0.75,0.0,2.5118160361802375,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.3684210526315789,0.5555555555555556,0.0,2.273232264353611,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.3157894736842105,0.6666666666666666,0.0,2.1261877399410563,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.43333333333333335,0.6956521739130435,0.0,2.2842199843556856,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.6470588235294118,0.6923076923076923,0.0,2.6321122274206066,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.21428571428571427,0.7777777777777778,0.0,1.916843032733256,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.058823529411764705,0.42857142857142855,0.0,1.8961598002486955,0.5
qa,truthful,0,0.05714285714285714,1.0,1.0,0.23880893628652392,1.0
qa,hallucinated,1,0.05555555555555555,0.6666666666666666,0.0,1.7733320186684243,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.35714285714285715,0.2857142857142857,0.0,2.411266794451378,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.35294117647058826,1.0,0.0,1.9623803333811725,0.5
qa,truthful,0,0.06666666666666667,1.0,1.0,0.23410481428214586,1.0
qa,hallucinated,1,0.23529411764705882,0.75,0.0,1.9617943184106021,0.5
qa,truthful,0,0.047619047619047616,1.0,1.0,0.24355685325954257,1.0
qa,hallucinated,1,0.07692307692307693,0.8888888888888888,0.0,1.6808686781156177,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.2413793103448276,0.5384615384615384,0.0,2.093432745965381,0.5
qa,truthful,0,0.058823529411764705,1.0,1.0,0.23797561142843082,1.0
qa,hallucinated,1,0.26666666666666666,1.0,0.0,1.8479569855731124,0.5
qa,truthful,0,0.0,0.0,1.0,0.2679491924311223,1.0
qa,hallucinated,1,0.6666666666666666,0.5833333333333334,0.0,2.74351956839672,0.5
qa,truthful,0,0.25,1.0,1.0,0.1522409349774264,1.0
qa,hallucinated,1,0.42857142857142855,1.0,0.0,2.0677925126806955,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.7058823529411765,0.42857142857142855,0.0,2.918431380608276,0.5
qa,truthful,0,0.17647058823529413,1.0,1.0,0.18306945636095265,1.0
qa,hallucinated,1,0.23809523809523808,0.6666666666666666,0.0,2.0150050160367328,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.15384615384615385,0.6,0.0,1.9365426859209485,0.5
qa,truthful,0,0.0,0.0,1.0,0.2679491924311223,1.0
qa,hallucinated,1,0.7,0.6666666666666666,0.0,2.7413554834320677,0.5
qa,truthful,0,0.06060606060606061,1.0,1.0,0.23709327310483583,1.0
qa,hallucinated,1,0.7857142857142857,0.72,0.0,2.8510806949791623,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.2857142857142857,0.8333333333333334,0.0,1.9796951095288864,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.2631578947368421,0.8571428571428571,0.0,1.9340590976129641,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.35,0.75,0.0,2.123816578829841,0.5
qa,truthful,0,0.1875,1.0,1.0,0.17827235015764847,1.0
qa,hallucinated,1,0.375,0.3333333333333333,0.0,2.4137280887750867,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.5,0.5882352941176471,0.0,2.4605580015000577,0.5
qa,truthful,0,0.1111111111111111,1.0,1.0,0.21273471935317542,1.0
qa,hallucinated,1,0.3157894736842105,0.8571428571428571,0.0,2.0060732521251357,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.11538461538461539,0.6363636363636364,0.0,1.8656826309624375,0.5
qa,truthful,0,0.037037037037037035,1.0,1.0,0.24888353739581826,1.0
qa,hallucinated,1,0.76,0.9,0.0,2.6638940840801375,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.4444444444444444,0.6923076923076923,0.0,2.303606354445485,0.5
qa,truthful,0,0.05263157894736842,1.0,1.0,0.2410524975870218,1.0
qa,hallucinated,1,0.058823529411764705,0.7142857142857143,0.0,1.752706840489007,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.6,0.7692307692307693,0.0,2.4978051741762233,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.23076923076923078,0.8571428571428571,0.0,1.8908944002210324,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.15,0.6,0.0,1.9313336728360717,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.6875,0.7857142857142857,0.0,2.6309285676300957,0.5
qa,truthful,0,0.0,0.0,1.0,0.2679491924311223,1.0
qa,hallucinated,1,0.42857142857142855,0.45454545454545453,0.0,2.429419571950069,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.11764705882352941,0.8,0.0,1.7792430955999456,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.29411764705882354,0.6,0.0,2.1347120399097683,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.3684210526315789,0.875,0.0,2.068427882647145,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.4,1.0,0.0,2.0274206980904235,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.8095238095238095,0.8333333333333334,0.0,2.803387468970541,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.6666666666666666,0.6923076923076923,0.0,2.665362288609127,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.4117647058823529,0.45454545454545453,0.0,2.402424378199271,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.7727272727272727,0.7368421052631579,0.0,2.8152076844759235,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.7058823529411765,0.5333333333333333,0.0,2.847094160472568,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.8421052631578947,0.8888888888888888,0.0,2.8148763975369904,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.09523809523809523,0.6,0.0,1.8585080947321904,0.5
qa,truthful,0,0.07692307692307693,1.0,1.0,0.22908794869358015,1.0
qa,hallucinated,1,0.23076923076923078,1.0,0.0,1.8022289463859962,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.3448275862068966,0.7727272727272727,0.0,2.1017019305520304,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.6923076923076923,0.8,0.0,2.6281280248364505,0.5
qa,truthful,0,0.1,1.0,1.0,0.21798695162326423,1.0
qa,hallucinated,1,0.36363636363636365,0.16666666666666666,0.0,2.4847451869153776,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.78125,0.9615384615384616,0.0,2.6493872867946147,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.36363636363636365,0.7586206896551724,0.0,2.1381953965847664,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.75,0.6153846153846154,0.0,2.8665230357364138,0.5
qa,truthful,0,0.125,1.0,1.0,0.20625451693462318,1.0
qa,hallucinated,1,0.25,0.7142857142857143,0.0,2.0034328598107027,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.5333333333333333,0.4,0.0,2.6360539980941584,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.5714285714285714,0.6,0.0,2.5701511711139586,0.5
qa,truthful,0,0.05263157894736842,1.0,1.0,0.2410524975870218,1.0
qa,hallucinated,1,0.0,0.5,0.0,1.7855872826361647,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.4166666666666667,0.625,0.0,2.304396590459047,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.2903225806451613,0.6111111111111112,0.0,2.122547541673869,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.46153846153846156,0.6,0.0,2.3910564029722203,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.13043478260869565,0.8888888888888888,0.0,1.7447651772306147,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.18421052631578946,0.75,0.0,1.8931115190643648,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.35294117647058826,0.5714285714285714,0.0,2.2398682748856977,0.5
qa,truthful,0,0.05263157894736842,1.0,1.0,0.2410524975870218,1.0
qa,hallucinated,1,0.1,0.8333333333333334,0.0,1.7390267530792,0.5
qa,truthful,0,0.03571428571428571,1.0,1.0,0.24955315618249252,1.0
qa,hallucinated,1,0.2,0.7777777777777778,0.0,1.8978247106143324,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.9411764705882353,0.7647058823529411,0.0,3.096056003815593,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.21428571428571427,0.8,0.0,1.9036102362285283,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.38461538461538464,0.75,0.0,2.174763707600829,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.35714285714285715,0.5454545454545454,0.0,2.262033483784677,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.2857142857142857,0.9285714285714286,0.0,1.9189949983498304,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.5,0.8,0.0,2.316189446263775,0.5
qa,truthful,0,0.08333333333333333,1.0,1.0,0.2259783336435564,1.0
qa,hallucinated,1,0.43333333333333335,0.8095238095238095,0.0,2.207725482102107,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.2,0.7142857142857143,0.0,1.934875469797671,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.3684210526315789,0.7272727272727273,0.0,2.1654989967414653,0.5
qa,truthful,0,0.06060606060606061,1.0,1.0,0.23709327310483583,1.0
qa,hallucinated,1,0.7272727272727273,0.9583333333333334,0.0,2.5614776352612094,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.5,0.25,0.0,2.6681786379192975,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.0,0.0,0.0,2.0000000000000004,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.4,0.9,0.0,2.096755856181265,0.5
qa,truthful,0,0.1111111111111111,1.0,1.0,0.21273471935317542,1.0
qa,hallucinated,1,0.5384615384615384,1.0,0.0,2.229102585961603,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.2,0.75,0.0,1.9141069919731497,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.22580645161290322,0.7142857142857143,0.0,1.9700024607195645,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.03125,0.4,0.0,1.8728920147036807,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.7727272727272727,0.7894736842105263,0.0,2.77415734315188,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.13636363636363635,0.625,0.0,1.8994979755377173,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.4,0.6666666666666666,0.0,2.252002904418311,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.625,0.5333333333333333,0.0,2.7061519921179413,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.9047619047619048,0.55,0.0,3.1967362928060727,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.125,0.6,0.0,1.897775057179161,0.5
qa,truthful,0,0.3333333333333333,1.0,1.0,0.12061475842818321,1.0
qa,hallucinated,1,0.3333333333333333,1.0,0.0,1.9358222275240882,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.3888888888888889,0.7,0.0,2.2136646039108623,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.36363636363636365,0.8571428571428571,0.0,2.0735113629932007,0.5
qa,truthful,0,0.17647058823529413,1.0,1.0,0.18306945636095265,1.0
qa,hallucinated,1,0.17647058823529413,0.8571428571428571,0.0,1.8205386341374088,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.45454545454545453,0.8333333333333334,0.0,2.2232499943963373,0.5
qa,truthful,0,0.05263157894736842,1.0,1.0,0.2410524975870218,1.0
qa,hallucinated,1,0.23809523809523808,0.6666666666666666,0.0,2.0150050160367328,0.5
qa,truthful,0,0.125,1.0,1.0,0.20625451693462318,1.0
qa,hallucinated,1,0.5625,0.6,0.0,2.555296804057813,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.35714285714285715,0.8571428571428571,0.0,2.064250585698358,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.21212121212121213,0.8,0.0,1.9007369794340334,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.7272727272727273,0.4,0.0,2.975794325759156,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.4230769230769231,0.8571428571428571,0.0,2.159838625162268,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.2,0.8333333333333334,0.0,1.8649362469880524,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.8125,0.7857142857142857,0.0,2.846858533700042,0.5
qa,truthful,0,0.05,1.0,1.0,0.24236577467606885,1.0
qa,hallucinated,1,0.24,0.4166666666666667,0.0,2.158658816681049,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.38095238095238093,0.6,0.0,2.2650838685856076,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.6842105263157895,0.75,0.0,2.652382821806266,0.5
qa,truthful,0,0.0,0.0,1.0,0.2679491924311223,1.0
qa,hallucinated,1,0.23076923076923078,0.6666666666666666,0.0,2.004770715103731,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.5,0.8888888888888888,0.0,2.252811022941565,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.6923076923076923,0.9090909090909091,0.0,2.5431002443568302,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.24,0.5555555555555556,0.0,2.0817715057658206,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.48148148148148145,0.9166666666666666,0.0,2.204822614223331,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.045454545454545456,1.0,0.0,1.5844748319154074,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.38461538461538464,0.4375,0.0,2.369287615469275,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.0625,0.8333333333333334,0.0,1.6940919029300734,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.4146341463414634,0.8636363636363636,0.0,2.1429613931520404,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.07692307692307693,0.0,0.0,2.112224292393751,0.5
qa,truthful,0,0.047619047619047616,1.0,1.0,0.24355685325954257,1.0
qa,hallucinated,1,0.2765957446808511,0.7777777777777778,0.0,2.001789381020801,0.5
qa,truthful,0,0.125,1.0,1.0,0.20625451693462318,1.0
qa,hallucinated,1,0.4444444444444444,0.6,0.0,2.36394567211581,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.15789473684210525,0.8571428571428571,0.0,1.7970556672762135,0.5
qa,truthful,0,0.2,1.0,1.0,0.1729090847147982,1.0
qa,hallucinated,1,0.42857142857142855,0.6363636363636364,0.0,2.315591385808408,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.6071428571428571,0.5681818181818182,0.0,2.6519426568627793,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.8636363636363636,0.6,0.0,3.0831254979086236,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.3333333333333333,0.6666666666666666,0.0,2.151951400413381,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.2222222222222222,0.8571428571428571,0.0,1.8796520564952026,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.19444444444444445,0.875,0.0,1.8328738535430669,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.15789473684210525,0.3333333333333333,0.0,2.081164180331433,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.4166666666666667,0.4,0.0,2.442711238763125,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.23529411764705882,0.8571428571428571,0.0,1.8968714068322639,0.5
qa,truthful,0,0.2222222222222222,1.0,1.0,0.1635677862394517,1.0
qa,hallucinated,1,0.6,0.7142857142857143,0.0,2.5376064768283353,0.5
qa,truthful,0,0.0,0.0,1.0,0.2679491924311223,1.0
qa,hallucinated,1,0.3333333333333333,0.0,0.0,2.515921634679584,0.5
qa,truthful,0,0.0,0.0,1.0,0.2679491924311223,1.0
qa,hallucinated,1,0.38461538461538464,0.8,0.0,2.141832023292791,0.5
qa,truthful,0,0.029411764705882353,1.0,1.0,0.2527552187072607,1.0
qa,hallucinated,1,0.696969696969697,0.9166666666666666,0.0,2.544796134222047,0.5
qa,truthful,0,0.16666666666666666,1.0,1.0,0.18738442592669993,1.0
qa,hallucinated,1,0.4117647058823529,0.7142857142857143,0.0,2.2389524724870524,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.5,0.7777777777777778,0.0,2.331792170574268,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.6666666666666666,0.4375,0.0,2.8428285979221917,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.25,0.75,0.0,1.9819694797920548,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.2777777777777778,0.8333333333333334,0.0,1.9688107831982435,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.7857142857142857,0.8333333333333334,0.0,2.761878618277492,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.2727272727272727,0.5,0.0,2.161190130069868,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.3125,0.6666666666666666,0.0,2.1213836994750443,0.5
qa,truthful,0,0.1111111111111111,1.0,1.0,0.21273471935317542,1.0
qa,hallucinated,1,0.17647058823529413,1.0,0.0,1.735212350575113,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.5333333333333333,0.7,0.0,2.4389070675701894,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
qa,hallucinated,1,0.4444444444444444,0.46153846153846156,0.0,2.4508266430517116,0.5
qa,truthful,0,0.0,0.0,1.0,0.2679491924311223,1.0
qa,hallucinated,1,0.3333333333333333,0.7142857142857143,0.0,2.122201091018581,0.5
qa,truthful,0,0.2727272727272727,0.3333333333333333,1.0,0.1360553056351986,1.0
qa,hallucinated,1,0.45454545454545453,0.2,0.0,2.618655794145215,0.5
qa,truthful,0,0.0,1.0,1.0,0.2679491924311224,1.0
